entity,country,indigenous_to_name,indigenous_to_entity,latitude,longitude,location_entity,location_name
Q56421,United States of America,Utah,Q829,,,,
Q12632404,Papua New Guinea,,,,,,
Q12632404,Papua New Guinea,Morobe Province,Q853664,,,,
Q12632404,Papua New Guinea,Oro Province,Q753686,,,,
Q5923435,India,,,,,,
Q5923435,India,Assam,Q1164,,,,
Q5923435,India,Manipur,Q1193,,,,
Q5923435,India,Mizoram,Q1502,,,,
Q5923435,India,Tripura,Q1363,,,,
Q3915794,,,,14.6666666667,108.666666667,,
Q3915794,Vietnam,,,,,,
Q3915794,Vietnam,Kon Tum,Q36315,,,,
Q3915794,Vietnam,Quảng Ngãi,Q33304,,,,
Q3915794,Vietnam,Gia Lai,Q36662,,,,
Q3915794,Vietnam,Bình Định,Q36693,,,,
Q6654,Croatia,,,,,,
Q6654,Bosnia and Herzegovina,,,,,,
Q6654,Serbia,,,,,,
Q6654,Montenegro,,,,,,
Q6654,Austria,,,,,,
Q6654,Hungary,,,,,,
Q6654,Italy,,,,,,
Q6654,Romania,,,,,,
Q6654,Slovakia,,,,,,
Q6654,Slovenia,,,,,,
Q6654,Czech Republic,,,,,,
Q6654,Austria,Burgenland,Q43210,,,,
Q6654,Austria,Lower Austria,Q42497,,,,
Q6654,Austria,Vienna,Q1741,,,,
Q6654,First Republic of Austria,Vienna,Q1741,,,,
Q6654,Austria-Hungary,Vienna,Q1741,,,,
Q6654,Republic of German-Austria,Vienna,Q1741,,,,
Q6654,Austrian Empire,Vienna,Q1741,,,,
Q6654,Federal State of Austria,Vienna,Q1741,,,,
Q6654,Nazi Germany,Vienna,Q1741,,,,
Q6654,Habsburg Monarchy,Vienna,Q1741,,,,
Q6654,Archduchy of Austria,Vienna,Q1741,,,,
Q6654,Duchy of Austria,Vienna,Q1741,,,,
Q6654,Margraviate of Austria,Vienna,Q1741,,,,
Q6654,Duchy of Bavaria,Vienna,Q1741,,,,
Q6654,Allied-occupied Austria,Vienna,Q1741,,,,
Q6654,Croatia,Croatia,Q224,,,,
Q6654,Montenegro,Montenegro,Q236,,,,
Q35492,Peru,,,,,,
Q35492,Peru,Huanuco,Q215221,,,,
Q35492,Peru,Ucayali,Q207424,,,,
Q25559676,,,,-9.5,-75.5,,
Q25559676,Peru,,,,,,
Q25559676,Peru,Huanuco,Q215221,,,,
Q25559676,Peru,San Martín,Q211793,,,,
Q1526037,,,,-4.0,-78.0,,
Q1526037,Peru,,,,,,
Q1526037,Peru,Amazonas,Q201162,,,,
Q1526037,Peru,Loreto,Q200938,,,,
Q10974017,,,,27.75,-108.666666667,,
Q10974017,Mexico,,,,,,
Q10974017,Mexico,Guarijio people,Q56966,,,,
Q10974017,Mexico,Chihuahua,Q655,,,,
Q10974017,Mexico,Sonora,Q46422,,,,
Q35573,,,,22.0833333333,-99.3333333333,,
Q35573,Mexico,,,,,,
Q35573,Mexico,San Luis Potosí,Q78980,,,,
Q35573,Mexico,Veracruz,Q60130,,,,
Q63278779,,,,18.25,-96.8333333333,,
Q63278779,Mexico,,,,,,
Q63278779,Mexico,Oaxaca,Q34110,,,,
Q63278779,Mexico,Puebla,Q79923,,,,
Q36230,,,,18.25,-96.8333333333,,
Q36230,Mexico,,,,,,
Q36230,Mexico,Oaxaca,Q34110,,,,
Q36230,Mexico,Puebla,Q79923,,,,
Q6094343,Peru,,,,,,
Q6094343,Peru,Áncash,Q205089,,,,
Q25559688,Peru,,,,,,
Q25559688,Peru,Áncash,Q205089,,,,
Q25559688,Peru,Huanuco,Q215221,,,,
Q56455,,,,20.5,-98.0,,
Q56455,Mexico,,,,,,
Q56455,Mexico,Hidalgo,Q80903,,,,
Q56455,Mexico,Puebla,Q79923,,,,
Q56455,Mexico,Veracruz,Q60130,,,,
Q35575,,,,22.0,-104.0,,
Q35575,Mexico,,,,,,
Q35575,,Nada,Q1162132,,,,
Q35575,Mexico,Durango,Q79918,,,,
Q35575,Mexico,Jalisco,Q13160,,,,
Q35575,Mexico,Nayarit,Q79920,,,,
Q35575,Mexico,Zacatecas,Q80269,,,,
Q3125121,Papua New Guinea,,,,,,
Q3125121,Papua New Guinea,Enga Province,Q862584,,,,
Q3125121,Papua New Guinea,Hela Province,Q1382499,,,,
Q3125121,,Huli people,Q1121357,,,,
Q5946223,Indonesia,,,,,,
Q5946223,Indonesia,Bali,Q3125978,,,,
Q5946223,Indonesia,Papua,Q5095,,,,
Q35403,Nigeria,,,,,,
Q35403,Nigeria,Federal Capital Territory,Q509300,,,,
Q35403,Nigeria,Kaduna State,Q878284,,,,
Q282888,,,,-20.4166666667,166.583333333,,
Q282888,France,,,,,,
Q8047849,Papua New Guinea,,,,,,
Q8047849,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q5983460,,,,-4.25,143.25,,
Q5983460,Papua New Guinea,,,,,,
Q5983460,Papua New Guinea,East Sepik Province,Q690880,,,,
Q3147383,Philippines,,,,,,
Q3147383,Philippines,Benguet,Q13750,,,,
Q3147383,Philippines,Nueva Vizcaya,Q13866,,,,
Q33424,,,,2.0,112.0,,
Q33424,Brunei,,,,,,
Q33424,Indonesia,,,,,,
Q33424,Malaysia,,,,,,
Q33424,Brunei,Belait District,Q40395,,,,
Q33424,Brunei,Temburong District,Q263285,,,,
Q33424,Brunei,Tutong District,Q40398,,,,
Q33424,Indonesia,Kalimantan,Q3795,,,,
Q33424,Indonesia,West Kalimantan,Q3916,,,,
Q33424,Malaysia,Sabah,Q179029,,,,
Q33424,Malaysia,Sarawak,Q170462,,,,
Q18748212,Philippines,,,,,,
Q18748212,Philippines,Cagayan,Q13759,,,,
Q33792,,,,5.25,7.83333333333,,
Q33792,Nigeria,,,,,,
Q33792,Nigeria,Abia State,Q320852,,,,
Q33792,Nigeria,Akwa Ibom State,Q424388,,,,
Q33792,Nigeria,Cross River State,Q739676,,,,
Q33792,Nigeria,Rivers State,Q503923,,,,
Q33792,Nigeria,Ibibio people,Q239577,,,,
Q36098,,,,-13.0,28.0,,
Q36098,Democratic Republic of the Congo,,,,,,
Q36098,Zambia,,,,,,
Q36098,Democratic Republic of the Congo,Katanga Province,Q217242,,,,
Q36098,Zambia,Western Province,Q748486,,,,
Q36098,Zambia,Central Province,Q190718,,,,
Q36098,Zambia,Northwestern Province,Q846320,,,,
Q36098,Zambia,Copperbelt Province,Q1131523,,,,
Q35478,,,,6.91666666667,7.5,,
Q35478,Nigeria,,,,,,
Q35478,Nigeria,Benue State,Q429908,,,,
Q35478,Nigeria,Enugu State,Q3817714,,,,
Q35478,Nigeria,Federal Capital Territory,Q509300,,,,
Q35478,Nigeria,Kogi State,Q387745,,,,
Q5989839,,,,-9.33333333333,150.25,,
Q5989839,Papua New Guinea,,,,,,
Q5989839,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q33606,Benin,,,,,,
Q33606,Togo,,,,,,
Q33606,Benin,Collines Department,Q29141,,,,
Q33606,Togo,Centrale Region,Q316220,,,,
Q33606,Togo,Plateaux Region,Q316306,,,,
Q35513,Nigeria,,,,,,
Q35513,Nigeria,Anambra State,Q117714,,,,
Q35513,Nigeria,Edo State,Q682704,,,,
Q35513,Nigeria,Enugu State,Q3817714,,,,
Q35513,Nigeria,Federal Capital Territory,Q509300,,,,
Q35513,Nigeria,Kogi State,Q387745,,,,
Q33578,,,,6.0,7.33333333333,,
Q33578,Nigeria,,,,,,
Q33578,Nigeria,Nigeria,Q1033,,,,
Q35420,,,,7.0,8.16666666667,,
Q35420,Nigeria,,,,,,
Q35420,Nigeria,Benue State,Q429908,,,,
Q35420,Nigeria,Cross River State,Q739676,,,,
Q35420,Nigeria,Ebonyi State,Q506808,,,,
Q35420,Nigeria,Federal Capital Territory,Q509300,,,,
Q35406,Nigeria,,,,,,
Q35406,Nigeria,Edo State,Q682704,,,,
Q35406,Nigeria,Federal Capital Territory,Q509300,,,,
Q12954031,,,,16.2166666667,-95.0,,
Q12954031,Mexico,,,,,,
Q12954031,Mexico,Oaxaca,Q34110,,,,
Q35399,Nigeria,,,,,,
Q35399,Nigeria,Federal Capital Territory,Q509300,,,,
Q35399,Nigeria,Imo State,Q842939,,,,
Q35399,Nigeria,Rivers State,Q503923,,,,
Q11926474,Nigeria,,,,,,
Q11926474,Nigeria,Cross River State,Q739676,,,,
Q11926474,Nigeria,Ebonyi State,Q506808,,,,
Q11926474,Nigeria,Federal Capital Territory,Q509300,,,,
Q5996885,,,,-15.5833333333,26.5,,
Q5996885,Zambia,,,,,,
Q5996885,Zambia,Central Province,Q190718,,,,
Q5996885,Zambia,Southern Province,Q738382,,,,
Q14916911,Philippines,,,,,,
Q14916911,Philippines,Bukidnon,Q13753,,,,
Q14916911,Philippines,Maguindanao,Q13845,,,,
Q14916911,Philippines,Cotabato,Q13791,,,,
Q35936,,,,16.0,121.0,,
Q35936,Philippines,,,,,,
Q35936,Philippines,Ilocos Region,Q12933,,,,
Q35936,Philippines,Cagayan Valley,Q13615,,,,
Q35936,Philippines,Cordillera Administrative Region,Q13606,,,,
Q35936,Philippines,Central Luzon,Q13617,,,,
Q35978,,,,10.25,123.0,,
Q35978,Philippines,,,,,,
Q35978,Philippines,Western Visayas,Q13665,,,,
Q35978,Philippines,Soccsksargen,Q13701,,,,
Q35978,Philippines,Capiz,Q13772,,,,
Q35978,Philippines,Guimaras,Q13810,,,,
Q35978,Philippines,Iloilo,Q13825,,,,
Q35978,Philippines,Maguindanao,Q13845,,,,
Q35978,Philippines,Masbate,Q13847,,,,
Q35978,Philippines,Cotabato,Q13791,,,,
Q35978,Philippines,Negros Occidental,Q13862,,,,
Q35978,Philippines,Negros Oriental,Q13863,,,,
Q35978,Philippines,South Cotabato,Q13882,,,,
Q35978,Philippines,Sultan Kudarat,Q13885,,,,
Q35978,Philippines,Antique,Q13727,,,,
Q35978,Philippines,Aklan,Q13723,,,,
Q12632895,Papua New Guinea,,,,,,
Q12632895,Papua New Guinea,Southern Highlands Province,Q849801,,,,
Q2820163,Philippines,,,,,,
Q2820163,Philippines,Northern Samar,Q13864,,,,
Q2820163,Philippines,Samar,Q13876,,,,
Q35491,,,,1.0,-77.0,,
Q35491,Colombia,,,,,,
Q35491,Colombia,Cauca Department,Q230602,,,,
Q35491,Colombia,Nariño Department,Q230217,,,,
Q35491,Colombia,Putumayo Department,Q232953,,,,
Q6036531,Papua New Guinea,,,,,,
Q6036531,Papua New Guinea,Eastern Highlands Province,Q849812,,,,
Q28070,,,,63.0,-92.0,,
Q28070,,,,68.3333333333,-133.75,,
Q28070,Canada,,,,,,
Q28070,Canada,Newfoundland and Labrador,Q2003,,,,
Q28070,Canada,Northwest Territories,Q2007,,,,
Q27990,,,,63.0,-92.0,,
Q27990,,,,68.3333333333,-133.75,,
Q27990,Canada,,,,,,
Q27990,Canada,Newfoundland and Labrador,Q2003,,,,
Q27990,Canada,Northwest Territories,Q2007,,,,
Q25559714,United States of America,,,,,,
Q25559714,United States of America,Alaska,Q797,,,,
Q6065141,Papua New Guinea,,,,,,
Q6065141,Papua New Guinea,Enga Province,Q862584,,,,
Q2044587,Colombia,,,,,,
Q6085162,,,,18.25,121.0,,
Q6085162,Philippines,,,,,,
Q6085162,Philippines,Ilocos Region,Q12933,,,,
Q6085162,Philippines,Cagayan Valley,Q13615,,,,
Q6085162,Philippines,Cordillera Administrative Region,Q13606,,,,
Q6085162,Philippines,Abra,Q13711,,,,
Q6085162,Philippines,Apayao,Q13728,,,,
Q6085162,Philippines,Cagayan,Q13759,,,,
Q6085162,Philippines,Ilocos Norte,Q13813,,,,
Q6088873,Mexico,,,,,,
Q6088873,Mexico,Oaxaca,Q34110,,,,
Q6088873,Mexico,Veracruz,Q60130,,,,
Q56728,,,,16.416667,-95.0,,
Q56728,Mexico,,,,,,
Q56728,Mexico,Oaxaca,Q34110,,,,
Q12953756,,,,18.25,-94.8333333333,,
Q12953756,Mexico,,,,,,
Q12953756,Mexico,Veracruz,Q60130,,,,
Q652,Croatia,,,,,,
Q652,Italy,,,,,,
Q652,San Marino,,,,,,
Q652,Slovenia,,,,,,
Q652,Switzerland,,,,,,
Q652,Vatican City,,,,,,
Q652,Switzerland,Grisons,Q11925,,,,
Q652,Switzerland,Ticino,Q12724,,,,
Q652,Croatia,Istria County,Q58268,,,,
Q652,Italy,Italy,Q38,,,,
Q652,Slovenia,Izola,Q15877,,,,
Q652,Slovenia,Piran,Q1382,,,,
Q652,San Marino,San Marino,Q238,,,,
Q3547080,,,,20.5,122.0,,
Q3547080,,,,20.3333333333,121.833333333,,
Q3547080,Philippines,,,,,,
Q3547080,Philippines,Cagayan Valley,Q13615,,,,
Q3547080,Philippines,Mimaropa,Q13658,,,,
Q3547080,Philippines,Batanes,Q13740,,,,
Q3547080,Philippines,Cagayan,Q13759,,,,
Q3547080,Philippines,Palawan,Q13869,,,,
Q3156391,Papua New Guinea,,,,,,
Q3156391,Papua New Guinea,Morobe Province,Q853664,,,,
Q3156391,Papua New Guinea,Oro Province,Q753686,,,,
Q6101049,Mexico,,,,,,
Q6101049,Mexico,Oaxaca,Q34110,,,,
Q35528,,,,15.5,-91.0,,
Q35528,Guatemala,,,,,,
Q35528,Mexico,,,,,,
Q35528,Guatemala,Quiché Department,Q669802,,,,
Q6101336,Papua New Guinea,,,,,,
Q6101336,Papua New Guinea,Morobe Province,Q853664,,,,
Q6101336,Papua New Guinea,Madang Province,Q326254,,,,
Q6101336,Papua New Guinea,Oro Province,Q753686,,,,
Q6101921,Nigeria,,,,,,
Q6101921,Nigeria,Bauchi State,Q503936,,,,
Q6101921,Nigeria,Federal Capital Territory,Q509300,,,,
Q6101921,Nigeria,Kaduna State,Q878284,,,,
Q6101921,Nigeria,Plateau State,Q503928,,,,
Q3914387,,,,6.33333333333,8.0,,
Q3914387,Nigeria,,,,,,
Q3914387,Nigeria,Benue State,Q429908,,,,
Q3914387,Nigeria,Cross River State,Q739676,,,,
Q3914387,Nigeria,Ebonyi State,Q506808,,,,
Q3914387,Nigeria,Federal Capital Territory,Q509300,,,,
Q3915999,Mexico,,,,,,
Q3915999,Mexico,Oaxaca,Q34110,,,,
Q3915999,Mexico,Veracruz,Q60130,,,,
Q3053275,,,,-7.0,-65.0,,
Q3053275,,,,-7.5,-67.0,,
Q3053275,,,,-7.5,-65.5,,
Q3053275,Brazil,,,,,,
Q3053275,Brazil,Amazonas,Q40040,,,,
Q35939,,,,18.017874,-76.809906,,
Q35939,Jamaica,,,,,,
Q35939,Panama,,,,,,
Q35939,Costa Rica,,,,,,
Q35939,Jamaica,Jamaica,Q766,,,,
Q12953730,,,,16.25,-97.8333333333,,
Q12953730,Mexico,,,,,,
Q12953730,Mexico,Oaxaca,Q34110,,,,
Q33370,Cambodia,,,,,,
Q33370,Vietnam,,,,,,
Q33370,Cambodia,Ratanakiri Province,Q747846,,,,
Q33370,Vietnam,Kon Tum,Q36315,,,,
Q33370,Vietnam,Gia Lai,Q36662,,,,
Q33370,Vietnam,Bình Định,Q36693,,,,
Q3914448,Nigeria,,,,,,
Q3914448,Nigeria,Adamawa State,Q337514,,,,
Q3914448,Nigeria,Federal Capital Territory,Q509300,,,,
Q3914448,Nigeria,Taraba State,Q463959,,,,
Q33332,,,,25.4166666667,97.0,,
Q33332,Myanmar,,,,,,
Q33332,People's Republic of China,,,,,,
Q33332,India,,,,,,
Q33332,People's Republic of China,Yunnan,Q43194,,,,
Q33332,Myanmar,Sagaing Region,Q847289,,,,
Q33332,Myanmar,Kachin State,Q140646,,,,
Q33332,Myanmar,Chin State,Q46910,,,,
Q33332,Myanmar,Shan State,Q456847,,,,
Q6203228,Tanzania,,,,,,
Q6203228,Tanzania,Mara Region,Q458406,,,,
Q6203228,Tanzania,Mwanza Region,Q331153,,,,
Q3446622,,,,12.5,-16.75,,
Q3446622,Senegal,,,,,,
Q3446622,Senegal,Ziguinchor,Q822692,,,,
Q56682,,,,6.0,30.0,,
Q56682,South Sudan,,,,,,
Q56682,South Sudan,Western Equatoria,Q319979,,,,
Q6314963,India,,,,,,
Q6314963,India,Odisha,Q22048,,,,
Q36494,,,,15.0,-91.4166666667,,
Q36494,Guatemala,,,,,,
Q36494,Mexico,,,,,,
Q36494,Guatemala,Baja Verapaz Department,Q504647,,,,
Q36494,Guatemala,Huehuetenango Department,Q842266,,,,
Q36494,Guatemala,Quiché Department,Q669802,,,,
Q36494,Guatemala,Quetzaltenango Department,Q844502,,,,
Q36494,Guatemala,Retalhuleu Department,Q888307,,,,
Q36494,Guatemala,Sololá Department,Q178136,,,,
Q36494,Guatemala,Suchitepéquez Department,Q883734,,,,
Q36494,Guatemala,Totonicapán Department,Q885644,,,,
Q56802,Burkina Faso,,,,,,
Q56802,Burkina Faso,Cascades Region,Q850043,,,,
Q56802,Burkina Faso,Est Region,Q850088,,,,
Q56802,Burkina Faso,Sud-Ouest Region,Q429149,,,,
Q56802,Burkina Faso,Bougouriba Province,Q676641,,,,
Q56802,Burkina Faso,Poni Province,Q953657,,,,
Q33522,,,,43.5,43.5,,
Q33522,Russia,,,,,,
Q33522,Turkey,,,,,,
Q33522,Jordan,,,,,,
Q33522,Syria,,,,,,
Q33522,Saudi Arabia,,,,,,
Q33522,Germany,,,,,,
Q33522,United States of America,,,,,,
Q33522,Russia,Kabardino-Balkaria,Q5267,,,,
Q33522,Soviet Union,Kabardino-Balkaria,Q5267,,,,
Q3915316,Central African Republic,,,,,,
Q3915316,Chad,,,,,,
Q3915316,Central African Republic,Ouham Prefecture,Q726620,,,,
Q3915316,Central African Republic,Ouham-Pendé Prefecture,Q848591,,,,
Q3915316,Chad,Logone Oriental Region,Q167514,,,,
Q35475,,,,9.66666666667,1.16666666667,,
Q35475,Benin,,,,,,
Q35475,Togo,,,,,,
Q35475,Benin,Donga Department,Q29161,,,,
Q35475,Togo,Togo,Q945,,,,
Q18168288,,,,-20.0,-57.0,,
Q18168288,Brazil,,,,,,
Q18168288,Brazil,Mato Grosso do Sul,Q43319,,,,
Q18168288,Brazil,Mato Grosso,Q42824,,,,
Q35481,,,,7.25,36.25,,
Q35481,Ethiopia,,,,,,
Q35481,Ethiopia,Oromia Region,Q202107,,,,
Q6346422,Philippines,,,,,,
Q6346422,Philippines,Cagayan,Q13759,,,,
Q6346422,Philippines,Iloilo,Q13825,,,,
Q6346422,Philippines,Palawan,Q13869,,,,
Q6346422,Philippines,Quezon,Q13872,,,,
Q6346422,Philippines,Rizal,Q13874,,,,
Q11732264,,,,-6.33333333333,37.0,,
Q11732264,Tanzania,,,,,,
Q11732264,Tanzania,Dodoma Region,Q213268,,,,
Q11732264,Tanzania,Morogoro Region,Q458388,,,,
Q11732264,Tanzania,Tanga Region,Q389737,,,,
Q11732264,Tanzania,Manyara Region,Q331117,,,,
Q2665734,,,,-26.0,-52.0,,
Q2665734,Brazil,,,,,,
Q2665734,Brazil,Paraná,Q15499,,,,
Q2665734,Brazil,Rio Grande do Sul,Q40030,,,,
Q2665734,Brazil,Santa Catarina,Q41115,,,,
Q2665734,Brazil,São Paulo,Q175,,,,
Q3111883,,,,-23.0,-55.0,,
Q3111883,Brazil,,,,,,
Q3111883,Brazil,Mato Grosso do Sul,Q43319,,,,
Q3111883,Brazil,Mato Grosso,Q42824,,,,
Q35115,,,,14.5,-91.0,,
Q35115,Guatemala,,,,,,
Q35115,,Kaqchikel peopl,Q1026107,,,,
Q35115,Guatemala,Chimaltenango Department,Q765975,,,,
Q35115,Guatemala,Escuintla Department,Q795587,,,,
Q35115,Guatemala,Quiché Department,Q669802,,,,
Q35115,Guatemala,Sacatepéquez Department,Q508804,,,,
Q35115,Guatemala,Sololá Department,Q178136,,,,
Q35755,Cameroon,,,,,,
Q35755,Central African Republic,,,,,,
Q35755,Central African Republic,Mambéré-Kadéï,Q848567,,,,
Q35755,Cameroon,East Region,Q845168,,,,
Q2591262,,,,-10.1166666667,142.116666667,,
Q2591262,Australia,,,,,,
Q2591262,Australia,Queensland,Q36074,,,,
Q35697,Nigeria,,,,,,
Q35697,Nigeria,Federal Capital Territory,Q509300,,,,
Q35697,Nigeria,Rivers State,Q503923,,,,
Q18748906,Philippines,,,,,,
Q18748906,Philippines,Davao Region,Q13694,,,,
Q18748906,Philippines,Davao de Oro,Q13789,,,,
Q18748906,Philippines,Davao Oriental,Q13806,,,,
Q18748906,Philippines,Davao del Sur,Q13794,,,,
Q18748906,Philippines,Davao del Norte,Q13792,,,,
Q18748906,Philippines,Cotabato,Q13791,,,,
Q12952550,,,,-5.25,144.583333333,,
Q12952550,Papua New Guinea,,,,,,
Q12952550,Papua New Guinea,Madang Province,Q326254,,,,
Q12952550,Papua New Guinea,Western Highlands Province,Q849807,,,,
Q12952550,Papua New Guinea,Western Province,Q849790,,,,
Q33672,,,,-20.5,27.5,,
Q33672,Botswana,,,,,,
Q33672,Zimbabwe,,,,,,
Q33672,Botswana,Botswana,Q963,,,,
Q33672,Zimbabwe,Matabeleland North Province,Q456562,,,,
Q33672,Zimbabwe,Matabeleland South Province,Q498355,,,,
Q637228,,,,0.25,35.0,,
Q637228,Kenya,Kenya,Q114,,,,
Q56959,,,,44.0,83.0,,
Q56959,,,,42.4166666667,78.3333333333,,
Q56959,,,,37.5,93.0,,
Q56959,Mongolia,,,,,,
Q56959,People's Republic of China,,,,,,
Q56959,Russia,,,,,,
Q56959,Russia,Astrakhan Oblast,Q3941,,,,
Q56959,Soviet Union,Astrakhan Oblast,Q3941,,,,
Q56959,Russia,Republic of Kalmykia,Q3953,,,,
Q56959,Russia,Stavropol Krai,Q5207,,,,
Q56959,Soviet Union,Stavropol Krai,Q5207,,,,
Q33634,,,,44.0,83.0,,
Q33634,,,,42.4166666667,78.3333333333,,
Q33634,,,,37.5,93.0,,
Q33634,Russia,,,,,,
Q33634,Russia,Astrakhan Oblast,Q3941,,,,
Q33634,Soviet Union,Astrakhan Oblast,Q3941,,,,
Q33634,Russia,Republic of Kalmykia,Q3953,,,,
Q33634,Russia,Stavropol Krai,Q5207,,,,
Q33634,Soviet Union,Stavropol Krai,Q5207,,,,
Q11732272,,,,-6.25,145.666666667,,
Q11732272,Papua New Guinea,,,,,,
Q11732272,Papua New Guinea,Eastern Highlands Province,Q849812,,,,
Q11732272,Papua New Guinea,Enga Province,Q862584,,,,
Q6356117,,,,-3.91666666667,143.666666667,,
Q6356117,Papua New Guinea,,,,,,
Q6356117,Papua New Guinea,East Sepik Province,Q690880,,,,
Q2574767,,,,-1.5,38.0,,
Q2574767,Kenya,,,,,,
Q2574767,Kenya,Kajiado County,Q285072,,,,
Q2574767,Kenya,Kitui County,Q1722597,,,,
Q2574767,Kenya,Machakos County,Q1882639,,,,
Q2574767,Kenya,Makueni County,Q473717,,,,
Q3053279,,,,-9.83333333333,120.166666667,,
Q3053279,Indonesia,,,,,,
Q3053279,Indonesia,East Nusa Tenggara,Q5061,,,,
Q3053279,Indonesia,Lesser Sunda Islands,Q3803,,,,
Q10957277,Papua New Guinea,,,,,,
Q10957277,Papua New Guinea,Western Province,Q849790,,,,
Q11732656,Papua New Guinea,,,,,,
Q11732656,Papua New Guinea,Milne Bay Province,Q874962,,,,
Q3192590,Papua New Guinea,,,,,,
Q3192590,Papua New Guinea,New Ireland Province,Q838690,,,,
Q6361369,Papua New Guinea,,,,,,
Q6361369,Papua New Guinea,Chimbu Province,Q599448,,,,
Q6361369,Papua New Guinea,Madang Province,Q326254,,,,
Q6361369,Papua New Guinea,Western Highlands Province,Q849807,,,,
Q6361369,Papua New Guinea,Western Province,Q849790,,,,
Q12952567,Papua New Guinea,,,,,,
Q12952567,Papua New Guinea,Eastern Highlands Province,Q849812,,,,
Q18753329,,,,16.75,120.583333333,,
Q18753329,Philippines,,,,,,
Q18753329,Philippines,Ilocos Region,Q12933,,,,
Q18753329,Philippines,Cordillera Administrative Region,Q13606,,,,
Q18753329,Philippines,Benguet,Q13750,,,,
Q18753329,Philippines,Ifugao,Q13812,,,,
Q18753329,Philippines,Ilocos Sur,Q12741,,,,
Q18753329,Philippines,La Union,Q13829,,,,
Q18753329,Philippines,Mountain Province,Q13861,,,,
Q35771,,,,1.05,154.75,,
Q35771,Federated States of Micronesia,,,,,,
Q35771,Federated States of Micronesia,Pohnpei State,Q7771127,,,,
Q3192889,,,,-2.83333333333,151.116666667,,
Q3192889,Papua New Guinea,,,,,,
Q3192889,Papua New Guinea,New Ireland Province,Q838690,,,,
Q33714,,,,43.5,42.0,,
Q33714,Russia,,,,,,
Q33714,Soviet Union,,,,,,
Q33714,Russian Empire,,,,,,
Q33714,Russia,Kabardino-Balkaria,Q5267,,,,
Q33714,Soviet Union,Kabardino-Balkaria,Q5267,,,,
Q33714,Russia,Karachay-Cherkess Republic,Q5328,,,,
Q10322066,,,,-10.0,-50.3333333333,,
Q10322066,Brazil,,,,,,
Q10322066,Brazil,Goiás,Q41587,,,,
Q10322066,Brazil,Mato Grosso,Q42824,,,,
Q10322066,Brazil,Pará,Q39517,,,,
Q10322066,Brazil,Tocantins,Q43695,,,,
Q35681,Cameroon,,,,,,
Q35681,Chad,,,,,,
Q35681,Cameroon,East Region,Q845168,,,,
Q35681,Cameroon,North Region,Q502341,,,,
Q35681,Cameroon,South Region,Q857122,,,,
Q35681,Chad,Logone Oriental Region,Q167514,,,,
Q56591,,,,26.3333333333,93.5,,
Q56591,India,,,,,,
Q56591,India,Arunachal Pradesh,Q1162,,,,
Q56591,India,Assam,Q1164,,,,
Q56591,India,Meghalaya,Q1195,,,,
Q56591,India,Nagaland,Q1599,,,,
Q35554,Cameroon,,,,,,
Q35554,Central African Republic,,,,,,
Q35554,Central African Republic,Ouham Prefecture,Q726620,,,,
Q35554,Central African Republic,Ouham-Pendé Prefecture,Q848591,,,,
Q35554,Cameroon,Adamawa,Q351514,,,,
Q35554,Cameroon,North Region,Q502341,,,,
Q35490,,,,15.6666666667,-88.0,,
Q35490,Honduras,,,,,,
Q35490,Belize,,,,,,
Q35490,Guatemala,,,,,,
Q35490,Nicaragua,,,,,,
Q35490,Belize,Belize District,Q506056,,,,
Q35490,Belize,Stann Creek District,Q502652,,,,
Q35490,Honduras,Bay Islands Department,Q751725,,,,
Q2992906,,,,-3.75,141.083333333,,
Q2992906,Papua New Guinea,,,,,,
Q2992906,Papua New Guinea,Sandaun Province,Q753689,,,,
Q35552,,,,11.25,-1.25,,
Q35552,,,,11.0,-1.33333333333,,
Q35552,Burkina Faso,,,,,,
Q35552,Ghana,,,,,,
Q35552,Burkina Faso,Centre,Q515655,,,,
Q35552,Burkina Faso,Centre-Ouest Region,Q850075,,,,
Q35552,Burkina Faso,Centre-Sud Region,Q853405,,,,
Q35552,Burkina Faso,Est Region,Q850088,,,,
Q35552,Burkina Faso,Nahouri Province,Q1142003,,,,
Q35552,Burkina Faso,Sissili Province,Q964281,,,,
Q35552,Ghana,Upper East Region,Q712828,,,,
Q35552,Ghana,Upper West Region,Q715805,,,,
Q6374863,Papua New Guinea,,,,,,
Q6374863,Papua New Guinea,Gulf Province,Q874980,,,,
Q6374863,Papua New Guinea,Southern Highlands Province,Q849801,,,,
Q6374863,Papua New Guinea,Western Province,Q849790,,,,
Q3407136,,,,11.0,29.6666666667,,
Q3407136,,,,10.8333333333,29.6666666667,,
Q3407136,Sudan,,,,,,
Q12952596,Myanmar,,,,,,
Q12952596,Myanmar,Kayah State,Q652845,,,,
Q12952596,Myanmar,Kayin State,Q495342,,,,
Q12952596,Myanmar,Shan State,Q456847,,,,
Q6380372,,,,-11.0,-55.5,,
Q6380372,Brazil,,,,,,
Q6380372,Brazil,Mato Grosso,Q42824,,,,
Q6380372,Brazil,Pará,Q39517,,,,
Q3101212,,,,-9.0,-52.0,,
Q3101212,Brazil,,,,,,
Q3101212,Brazil,Mato Grosso,Q42824,,,,
Q3101212,Brazil,Pará,Q39517,,,,
Q12952603,Papua New Guinea,,,,,,
